source_id,target_id
532,49
533,49
534,49
535,49
536,49
537,49
538,49
539,49
540,49
541,49
542,49
543,49
544,49
545,49
546,49
547,49
548,49
549,49
550,50
551,50
552,50
553,50
554,50
555,50
556,50
557,50
558,50
559,50
560,50
561,50
562,50
563,51
564,51
565,51
566,51
567,51
568,51
569,51
570,51
571,51
572,52
573,52
574,52
575,52
576,52
577,52
578,53
579,53
580,53
581,54
582,54
583,54
584,54
585,55
586,55
587,55
588,55
589,55
590,55
591,55
592,56
593,56
594,56
595,56
596,56
597,56
598,56
599,56
600,56
601,56
602,56
603,56
604,57
605,57
606,57
607,57
608,57
609,57
610,57
611,57
612,57
613,57
614,57
615,57
616,57
617,57
618,57
619,57
620,57
621,57
622,57
623,57
624,57
625,57
626,57
627,57
628,57
629,57
630,57
631,57
632,57
633,57
634,57
635,57
636,57
637,57
638,57
639,58
640,58
641,58
642,58
643,58
644,58
645,58
646,58
647,58
648,58
649,58
650,58
651,58
652,58
653,58
654,58
655,58
656,58
657,58
658,58
659,58
660,58
661,58
662,58
663,58
664,58
665,58
666,58
667,58
668,58
669,58
670,58
671,58
672,58
673,58
674,58
675,58
676,58
677,58
678,58
679,58
680,58
681,58
682,58
683,58
684,58
685,58
686,58
687,58
688,58
689,58
690,59
691,59
692,59
693,59
694,59
695,59
696,59
697,59
698,59
699,59
700,59
701,60
702,60
703,60
704,60
705,60
706,60
707,60
708,60
709,60
710,60
711,61
712,61
713,61
714,61
715,61
716,61
717,61
718,61
719,61
720,61
721,62
722,62
723,62
724,62
725,62
726,62
727,62
728,62
729,62
730,62
731,62
732,62
733,62
734,62
735,62
736,62
737,62
738,62
739,62
740,62
741,62
742,62
743,62
744,62
745,62
746,62
747,62
748,62
749,62
750,62
751,62
752,62
753,62
754,62
755,62
756,62
757,62
758,62
759,62
760,62
761,62
762,62
763,62
764,62
765,63
766,63
767,63
768,63
769,63
770,63
771,63
772,63
773,63
774,63
775,63
776,63
777,63
778,63
779,63
780,64
781,64
782,64
783,64
784,64
785,64
786,64
787,64
788,64
789,64
790,64
791,64
792,64
793,64
794,64
795,64
796,64
797,64
798,64
799,64
800,64
801,64
802,64
803,64
804,64
805,64
806,64
807,64
808,64
809,64
810,64
811,64
812,64
813,64
814,64
815,64
816,64
817,64
818,64
819,64
820,64
821,65
822,65
823,65
824,65
825,65
826,65
827,65
828,65
829,65
830,65
831,65
832,65
833,65
834,65
835,65
836,65
837,65
838,65
839,65
840,65
841,65
842,65
843,65
844,65
845,65
846,65
847,65
848,65
849,65
850,65
851,65
852,65
853,65
854,65
855,65
856,65
857,65
858,65
859,65
860,65
861,65
862,65
863,65
864,65
865,65
866,65
867,65
868,65
869,66
870,66
871,66
872,66
873,66
874,66
875,66
876,66
877,66
878,66
879,66
880,66
881,66
882,66
883,66
884,66
885,66
886,66
887,66
888,66
889,66
890,66
891,66
892,66
893,66
894,66
895,66
896,66
897,66
898,66
899,66
900,66
901,67
902,67
903,67
904,67
905,67
906,68
907,68
908,69
909,69
910,69
911,69
912,69
913,69
914,69
915,69
916,69
917,69
918,69
919,69
920,69
921,69
922,69
923,69
924,69
925,69
926,69
927,69
928,69
929,69
930,69
931,69
932,69
933,69
934,69
935,69
936,69
937,69
938,69
939,69
940,69
941,69
942,69
943,69
944,69
945,69
946,69
947,69
948,69
949,69
950,69
951,69
952,70
953,70
954,70
955,70
956,70
957,70
958,70
959,70
960,70
961,70
962,71
963,71
964,72
965,72
966,72
967,72
968,72
969,72
970,72
971,72
972,72
973,72
974,72
975,72
976,72
977,72
978,72
979,73
980,73
981,73
982,73
983,73
984,73
985,73
986,73
987,73
988,73
989,73
990,73
991,73
992,73
993,73
994,73
995,73
996,73
997,73
998,73
999,74
1000,74
1001,74
1002,75
1003,75
1004,75
1005,75
1006,75
1007,75
1008,75
1009,76
1010,76
1011,76
1012,76
1013,76
1014,76
1015,76
1016,76
1017,76
1018,76
1019,76
1020,76
1021,76
1022,76
1023,76
1024,76
1025,76
1026,76
1027,76
1028,76
1029,76
1030,76
1031,76
1032,76
1033,77
1034,77
1035,77
1036,77
1037,77
1038,77
1039,77
1040,77
1041,78
1042,78
1043,78
1044,78
1045,78
1046,78
1047,78
1048,78
1049,78
1050,78
1051,78
1052,78
1053,78
1054,78
1055,78
1056,78
1057,79
1058,79
1059,79
1060,79
1061,80
1062,80
1063,80
1064,80
1065,80
1066,81
1067,81
1068,82
1069,82
1070,82
1071,82
1072,82
1073,82
1074,82
1075,82
1076,82
1077,83
1078,83
1079,83
1080,83
1081,83
1082,83
1083,83
1084,83
1085,83
1086,83
1087,83
1088,83
1089,83
1090,83
1091,83
1092,83
1093,83
1094,83
1095,83
1096,84
1097,84
1098,84
1099,84
1100,84
1101,84
1102,85
1103,85
1104,85
1105,85
1106,85
1107,85
1108,85
1109,85
1110,85
1111,85
1112,85
1113,85
1114,85
1115,86
1116,86
1117,86
1118,86
1119,86
1120,87
1121,87
1122,87
1123,87
1124,87
1125,87
1126,87
1127,87
1128,87
1129,87
1130,87
1131,87
1132,87
1133,87
1134,88
1135,88
1136,88
1137,88
1138,88
1139,88
1140,88
1141,88
1142,88
1143,89
1144,89
1145,90
1146,90
1147,90
1148,90
1149,90
1150,90
1151,90
1152,90
1153,90
1154,90
1155,90
1156,90
1157,90
1158,90
1159,90
1160,90
1161,91
1162,91
1163,91
1164,91
1165,91
1166,91
1167,92
1168,92
1169,92
1170,92
1171,92
1172,92
1173,92
1174,92
1175,92
1176,92
1177,92
1178,93
1179,93
1180,94
1181,94
1182,94
1183,94
1184,94
1185,94
1186,94
1187,94
1188,94
1189,94
1190,94
1191,94
1192,94
1193,94
1194,94
1195,94
1196,94
1197,94
1198,94
1199,95
1200,95
1201,95
1202,95
1203,95
1204,96
1205,96
1206,96
1207,96
1208,96
1209,96
1210,96
1211,96
1212,96
1213,96
1214,96
1215,96
1216,96
1217,96
1218,96
1219,96
1220,96
1221,97
1222,97
1223,97
1224,98
1225,98
1226,98
1227,98
1228,98
1229,98
1230,98
1231,98
1232,98
1233,99
1234,99
1235,99
1236,100
1237,100
1238,100
1239,101
1240,101
1241,101
1242,102
1243,102
1244,102
1245,103
1246,103
1247,103
1248,103
1249,104
1250,104
1251,105
1252,105
1253,105
1254,105
1255,105
1256,105
1257,105
1258,105
1259,105
1260,105
1261,105
1262,105
1263,105
1264,105
1265,105
1266,105
1267,105
1268,106
1269,106
1270,106
1271,106
1272,106
1273,106
1274,106
1275,106
1276,106
1277,106
1278,106
1279,106
1280,106
1281,106
1282,106
1283,106
1284,106
1285,106
1286,106
1287,106
1288,106
1289,106
1290,106
1291,106
1292,106
1293,107
1294,107
1295,107
1296,107
1297,107
1298,107
1299,107
1300,107
1301,107
1302,107
1303,107
1304,107
1305,107
1306,107
1307,107
1308,107
1309,107
1310,107
1311,107
1312,107
1313,107
1314,107
1315,107
1316,107
1317,107
1318,107
1319,107
1320,107
1321,107
1322,107
1323,108
1324,108
1325,108
1326,108
1327,108
1328,108
1329,108
1330,108
1331,108
1332,108
1333,108
1334,108
1335,108
1336,109
1337,109
1338,109
1339,109
1340,109
1341,109
1342,110
1343,110
1344,110
1345,110
1346,110
1347,111
1348,111
1349,111
1350,111
1351,111
1352,111
1353,111
1354,112
1355,112
1356,112
1357,112
1358,112
1359,112
1360,112
1361,112
1362,112
1363,113
1364,113
1365,113
1366,113
1367,113
1368,113
1369,113
1370,113
1371,113
1372,113
1373,113
1374,113
1375,113
1376,113
1377,113
1378,113
1379,113
1380,113
1381,114
1382,114
1383,114
1384,114
1385,114
1386,114
1387,114
1388,114
1389,114
1390,114
1391,114
1392,114
1393,114
1394,114
1395,114
1396,114
1397,114
1398,114
1399,114
1400,114
1401,114
1402,114
1403,114
1404,114
1405,115
1406,115
1407,115
1408,115
1409,115
1410,115
1411,115
1412,116
1413,116
1414,116
1415,116
1416,116
1417,116
1418,116
1419,116
1420,116
1421,116
1422,116
1423,116
1424,116
1425,116
1426,116
1427,116
1428,116
1429,116
1430,116
1431,117
1432,117
1433,117
1434,117
1435,117
1436,118
1437,118
1438,118
1439,118
1440,118
1441,118
1442,118
1443,118
1444,118
1445,118
1446,118
1447,118
1448,118
1449,118
1450,118
1451,118
1452,118
1453,118
1454,118
1455,118
1456,118
1457,118
1458,118
1459,118
1460,118
1461,118
1462,118
1463,118
1464,118
1465,118
1466,118
1467,119
1468,119
1469,119
1470,119
1471,119
1472,119
1473,120
1474,120
1475,120
1476,121
1477,121
1478,121
1479,121
1480,121
1481,121
1482,122
1483,122
1484,122
1485,122
1486,122
1487,122
1488,122
1489,122
1490,122
1491,123
1492,123
1493,123
1494,123
1495,123
1496,123
1497,124
1498,124
1499,124
1500,124
1501,125
1502,125
1503,125
1504,125
1505,125
1506,125
1507,125
1508,125
1509,125
1510,125
1511,125
1512,125
1513,125
1514,125
1515,125
1516,125
1517,125
1518,125
1519,125
1520,125
1521,125
1522,125
1523,125
1524,125
1525,125
1526,125
1527,125
1528,125
1529,126
1530,126
1531,126
1532,126
1533,126
1534,126
1535,126
1536,126
1537,126
1538,126
1539,126
1540,126
1541,126
1542,126
1543,126
1544,126
1545,126
1546,126
1547,126
1548,126
1549,126
1550,126
1551,126
1552,126
1553,126
1554,126
1555,126
1556,126
1557,126
1558,126
1559,126
1560,126
1561,126
1562,126
1563,127
1564,127
1565,127
1566,127
1567,127
1568,127
1569,127
1570,127
1571,128
1572,128
1573,128
1574,129
1575,129
1576,130
1577,130
1578,130
1579,130
1580,131
1581,131
1582,131
1583,131
1584,131
1585,131
1586,131
1587,131
1588,131
1589,131
1590,132
1591,132
1592,133
1593,133
1594,134
1595,134
1596,134
1597,134
1598,134
1599,134
1600,134
1601,135
1602,135
1603,135
1604,135
1605,135
1606,135
1607,135
1608,135
1609,135
1610,135
1611,135
1612,135
1613,135
1614,135
1615,135
1616,135
1617,135
1618,135
1619,135
1620,135
1621,135
1622,135
1623,135
1624,135
1625,136
1626,136
1627,136
1628,136
1629,136
1630,136
1631,136
1632,136
1633,136
1634,136
1635,136
1636,136
1637,136
1638,136
1639,136
1640,136
1641,136
1642,136
1643,136
1644,136
1645,136
1646,136
1647,136
1648,136
1649,136
1650,136
1651,136
1652,136
1653,136
1654,136
1655,136
1656,136
1657,136
1658,136
1659,136
1660,136
1661,136
1662,136
1663,136
1664,136
1665,136
1666,136
1667,136
1668,136
1669,136
1670,136
1671,136
1672,136
1673,136
1674,136
1675,136
1676,136
1677,136
1678,136
1679,136
1680,136
1681,136
1682,136
1683,136
1684,136
1685,136
1686,136
1687,136
1688,136
1689,136
1690,136
1691,136
1692,136
1693,136
1694,136
1695,136
1696,136
1697,136
1698,136
1699,136
1700,136
1701,136
1702,136
1703,136
1704,137
1705,137
1706,137
1707,137
1708,138
1709,138
1710,138
1711,138
1712,139
1713,139
1714,139
1715,140
1716,140
1717,140
1718,140
1719,141
1720,141
1721,141
1722,141
1723,141
1724,142
1725,142
1726,142
1727,142
1728,142
1729,142
1730,143
1731,143
1732,143
1733,144
1734,144
1735,144
1736,144
1737,144
1738,144
1739,144
1740,144
1741,144
1742,144
1743,144
1744,144
1745,144
1746,144
1747,144
1748,144
1749,144
1750,144
1751,144
1752,144
1753,145
1754,145
1755,145
1756,145
1757,145
1758,145
1759,145
1760,145
1761,145
1762,145
1763,145
1764,145
1765,145
1766,145
1767,145
1768,145
1769,145
1770,145
1771,146
1772,146
1773,146
1774,146
1775,146
1776,146
1777,146
1778,146
1779,146
1780,146
1781,146
1782,146
1783,146
1784,146
1785,147
1786,147
1787,147
1788,147
1789,147
1790,147
1791,147
1792,147
1793,147
1794,147
1795,147
1796,147
1797,147
1798,147
1799,147
1800,147
1801,147
1802,147
1803,147
1804,147
1805,147
1806,147
1807,147
1808,147
1809,147
1810,147
1811,147
1812,147
1813,147
1814,147
1815,147
1816,147
1817,148
1818,148
1819,148
1820,148
1821,148
1822,148
1823,148
1824,148
1825,148
1826,148
1827,148
1828,148
1829,148
1830,148
1831,148
1832,148
1833,148
1834,148
1835,148
1836,148
1837,148
1838,148
1839,148
1840,149
1841,149
1842,150
1843,150
1844,151
1845,151
1846,152
1847,152
1848,153
1849,153
1850,153
1851,153
1852,154
1853,154
1854,155
1855,155
1856,155
1857,155
1858,155
1859,156
1860,156
1861,156
1862,156
1863,156
1864,156
1865,157
1866,157
1867,157
1868,157
1869,157
1870,157
1871,158
1872,158
1873,158
1874,158
1875,159
1876,159
1877,159
1878,160
1879,160
1880,160
1881,160
1882,160
1883,160
1884,160
1885,160
1886,160
1887,161
1888,161
1889,162
1890,162
1891,162
1892,162
1893,163
1894,163
1895,163
1896,164
1897,164
1898,164
1899,164
1900,164
1901,164
1902,164
1903,164
1904,164
1905,164
1906,164
1907,165
1908,165
1909,165
1910,165
1911,165
1912,165
1913,165
1914,165
1915,165
1916,165
1917,165
1918,165
1919,165
1920,165
1921,165
1922,165
1923,165
1924,165
1925,166
1926,166
1927,166
1928,166
1929,166
1930,166
1931,166
1932,167
1933,167
1934,168
1935,168
1936,168
1937,168
1938,168
1939,168
1940,168
1941,168
1942,168
1943,169
1944,169
1945,169
1946,169
1947,169
1948,170
1949,170
1950,170
1951,170
1952,170
1953,170
1954,170
1955,170
1956,170
1957,171
1958,171
1959,171
1960,171
1961,171
1962,171
1963,171
1964,171
1965,171
1966,171
1967,171
1968,172
1969,172
1970,173
1971,173
1972,173
1973,173
1974,173
1975,173
1976,173
1977,173
1978,173
1979,173
1980,173
1981,173
1982,173
1983,173
1984,174
1985,174
1986,174
1987,174
1988,174
1989,174
1990,174
1991,174
1992,174
1993,174
1994,174
1995,174
1996,174
1997,174
1998,174
1999,174
2000,174
2001,174
2002,174
2003,175
2004,175
2005,175
2006,175
2007,175
2008,175
2009,175
2010,175
2011,175
2012,175
2013,175
2014,175
2015,175
2016,175
2017,175
2018,175
2019,175
2020,175
2021,175
2022,176
2023,176
2024,176
2025,176
2026,176
2027,176
2028,176
2029,176
2030,176
2031,176
2032,176
2033,176
2034,176
2035,177
2036,177
2037,177
2038,177
2039,177
2040,177
2041,177
2042,177
2043,177
2044,177
2045,177
2046,177
2047,177
2048,177
2049,178
2050,178
2051,178
2052,178
2053,178
2054,178
2055,178
2056,178
2057,178
2058,178
2059,178
2060,178
2061,178
2062,178
2063,178
2064,179
2065,179
2066,179
2067,179
2068,179
2069,179
2070,179
2071,179
2072,179
2073,179
2074,179
2075,179
2076,179
2077,179
2078,179
2079,180
2080,180
2081,180
2082,180
2083,180
2084,180
2085,180
2086,180
2087,180
2088,181
2089,181
2090,181
2091,181
2092,181
2093,181
2094,181
2095,182
2096,182
2097,182
2098,182
2099,182
2100,182
2101,182
2102,182
2103,182
2104,182
2105,182
2106,182
2107,182
2108,182
2109,182
2110,183
2111,183
2112,183
2113,183
2114,183
2115,183
2116,183
2117,183
2118,183
2119,184
2120,184
2121,184
2122,184
2123,184
2124,184
2125,184
2126,184
2127,184
2128,184
2129,184
2130,185
2131,185
2132,185
2133,185
2134,185
2135,185
2136,185
2137,185
2138,185
2139,185
2140,185
2141,185
2142,185
2143,185
2144,185
2145,185
2146,185
2147,185
2148,186
2149,186
2150,186
2151,186
2152,186
2153,186
2154,186
2155,186
2156,186
2157,186
2158,186
2159,186
2160,186
2161,186
2162,186
2163,186
2164,186
2165,187
2166,187
2167,187
2168,187
2169,187
2170,187
2171,187
2172,187
2173,188
2174,188
2175,188
2176,188
2177,188
2178,188
2179,188
2180,188
2181,188
2182,188
2183,189
2184,189
2185,189
2186,189
2187,189
2188,189
2189,189
2190,189
2191,189
2192,189
2193,189
2194,189
2195,189
2196,189
2197,189
2198,189
2199,189
2200,189
2201,189
2202,189
2203,189
2204,189
2205,189
2206,189
2207,189
2208,189
2209,189
2210,189
2211,189
2212,189
2213,190
2214,190
2215,190
2216,190
2217,190
2218,190
2219,190
2220,190
2221,190
2222,190
2223,190
2224,190
2225,190
2226,190
2227,190
2228,190
2229,190
2230,190
2231,190
2232,191
2233,191
2234,191
2235,191
2236,191
2237,191
2238,191
2239,191
2240,191
2241,191
2242,191
2243,192
2244,192
2245,193
2246,193
2247,193
2248,193
2249,193
2250,193
2251,193
2252,194
2253,194
2254,194
2255,194
2256,194
2257,194
2258,194
2259,195
2260,195
2261,195
2262,195
2263,195
2264,196
2265,196
2266,196
2267,196
2268,196
2269,196
2270,196
2271,196
2272,197
2273,197
2274,197
2275,197
2276,197
2277,197
2278,197
2279,197
2280,197
2281,198
2282,198
2283,198
2284,198
2285,198
2286,198
2287,198
2288,198
2289,198
2290,198
2291,198
2292,198
2293,198
2294,198
2295,198
2296,198
2297,198
2298,198
2299,198
2300,199
2301,199
2302,199
2303,199
2304,199
2305,199
2306,199
2307,199
2308,199
2309,199
2310,199
2311,199
2312,199
2313,199
2314,199
2315,199
2316,200
2317,200
2318,200
2319,200
2320,200
2321,200
2322,200
2323,200
2324,200
2325,200
2326,200
2327,200
2328,200
2329,200
2330,200
2331,200
2332,200
2333,200
2334,200
2335,200
2336,200
2337,200
2338,201
2339,201
2340,201
2341,201
2342,201
2343,201
2344,201
2345,202
2346,202
2347,202
2348,202
2349,202
2350,202
2351,202
2352,202
2353,202
2354,202
2355,202
2356,202
2357,202
2358,202
2359,202
2360,202
2361,202
2362,202
2363,203
2364,203
2365,203
2366,203
2367,203
2368,203
2369,203
2370,203
2371,203
2372,203
2373,204
2374,204
2375,205
2376,205
2377,205
2378,205
2379,205
2380,205
2381,205
2382,205
2383,205
2384,205
2385,206
2386,206
2387,206
2388,206
2389,206
2390,206
2391,207
2392,207
2393,207
2394,207
2395,208
2396,208
2397,208
2398,208
2399,208
2400,208
2401,209
2402,209
2403,209
2404,209
2405,209
2406,209
2407,209
2408,209
2409,209
2410,209
2411,209
2412,209
2413,209
2414,209
2415,209
2416,209
2417,209
2418,209
2419,209
2420,209
2421,209
2422,209
2423,210
2424,210
2425,210
2426,210
2427,210
2428,210
2429,211
2430,211
2431,211
2432,211
2433,211
2434,211
2435,211
2436,211
2437,211
2438,211
2439,211
2440,211
2441,211
2442,211
2443,211
2444,211
2445,211
2446,211
2447,211
2448,211
2449,212
2450,212
2451,212
2452,212
2453,212
2454,212
2455,212
2456,212
2457,213
2458,213
2459,214
2460,214
2461,214
2462,215
2463,215
2464,215
2465,215
2466,216
2467,216
2468,216
2469,216
2470,217
2471,217
2472,217
2473,217
2474,218
2475,218
2476,218
2477,218
2478,219
2479,219
2480,219
2481,219
2482,219
2483,219
2484,219
2485,219
2486,219
2487,219
2488,219
2489,219
2490,219
2491,219
2492,219
2493,219
2494,219
2495,219
2496,219
2497,219
2498,219
2499,219
2500,219
2501,220
2502,220
2503,220
2504,220
2505,220
2506,220
2507,221
2508,221
2509,221
2510,221
2511,221
2512,222
2513,222
2514,222
2515,223
2516,223
2517,223
2518,223
2519,223
2520,223
2521,223
2522,223
2523,223
2524,223
2525,223
2526,223
2527,223
2528,223
2529,223
2530,223
2531,223
2532,223
2533,223
2534,223
2535,223
2536,223
2537,223
2538,223
2539,223
2540,223
2541,223
2542,223
2543,223
2544,223
2545,223
2546,223
2547,223
2548,223
2549,223
2550,223
2551,223
2552,223
2553,223
2554,223
2555,223
2556,223
2557,223
2558,223
2559,223
2560,223
2561,223
2562,223
2563,223
2564,223
2565,223
2566,223
2567,223
2568,223
2569,223
2570,223
2571,223
2572,223
2573,223
2574,223
2575,223
2576,223
2577,223
2578,223
2579,223
2580,223
2581,224
2582,224
2583,224
2584,224
2585,224
2586,225
2587,225
2588,226
2589,226
2590,226
2591,226
2592,226
2593,226
2594,226
2595,226
2596,226
2597,226
2598,226
2599,226
2600,226
2601,226
2602,226
2603,226
2604,226
2605,226
2606,226
2607,226
2608,227
2609,227
2610,227
2611,227
2612,227
2613,227
2614,227
2615,227
2616,227
2617,227
2618,227
2619,228
2620,228
2621,228
2622,228
2623,228
2624,228
2625,228
2626,228
2627,228
2628,228
2629,228
2630,228
2631,228
2632,228
2633,228
2634,228
2635,228
2636,229
2637,229
2638,229
2639,229
2640,229
2641,229
2642,229
2643,229
2644,229
2645,229
2646,229
2647,229
2648,229
2649,229
2650,229
2651,229
2652,229
2653,229
2654,229
2655,229
2656,229
2657,229
2658,229
2659,230
2660,230
2661,230
2662,230
2663,230
2664,230
2665,230
2666,230
2667,230
2668,230
2669,230
2670,230
2671,230
2672,230
2673,230
2674,230
2675,230
2676,230
2677,230
2678,230
2679,230
2680,230
2681,230
2682,230
2683,230
2684,230
2685,230
2686,230
2687,230
2688,230
2689,230
2690,230
2691,230
2692,230
2693,230
2694,230
2695,230
2696,230
2697,230
2698,230
2699,230
2700,230
2701,230
2702,230
2703,230
2704,230
2705,230
2706,230
2707,230
2708,230
2709,230
2710,230
2711,230
2712,230
2713,230
2714,230
2715,230
2716,230
2717,230
2718,230
2719,230
2720,230
2721,230
2722,230
2723,230
2724,230
2725,230
2726,230
2727,230
2728,230
2729,230
2730,230
2731,230
2732,230
2733,230
2734,230
2735,230
2736,230
2737,230
2738,230
2739,230
2740,230
2741,230
2742,230
2743,231
2744,231
2745,231
2746,231
2747,231
2748,231
2749,231
2750,231
2751,231
2752,231
2753,231
2754,231
2755,231
2756,231
2757,231
2758,231
2759,231
2760,231
2761,231
2762,231
2763,231
2764,231
2765,231
2766,231
2767,231
2768,231
2769,231
2770,231
2771,231
2772,231
2773,231
2774,231
2775,231
2776,231
2777,231
2778,231
2779,231
2780,231
2781,231
2782,231
2783,231
2784,231
2785,231
2786,231
2787,231
2788,231
2789,231
2790,231
2791,231
2792,231
2793,231
2794,231
2795,231
2796,231
2797,231
2798,231
2799,231
2800,231
2801,231
2802,231
2803,231
2804,231
2805,231
2806,231
2807,231
2808,231
2809,231
2810,231
2811,231
2812,231
2813,231
2814,231
2815,231
2816,231
2817,231
2818,231
2819,231
2820,231
2821,231
2822,231
2823,231
2824,231
2825,231
2826,231
2827,231
2828,231
2829,231
2830,231
2831,231
2832,231
2833,231
2834,231
2835,231
2836,231
2837,231
2838,231
2839,231
2840,231
2841,231
2842,231
2843,231
2844,231
2845,231
2846,232
2847,232
2848,232
2849,232
2850,232
2851,232
2852,232
2853,232
2854,232
2855,232
2856,232
2857,232
2858,232
2859,232
2860,232
2861,232
2862,233
2863,233
2864,233
2865,234
2866,234
2867,234
2868,234
2869,234
2870,234
2871,234
2872,234
2873,234
2874,234
2875,234
2876,234
2877,234
2878,234
2879,234
2880,234
2881,234
2882,234
2883,234
2884,234
2885,234
2886,234
2887,234
2888,234
2889,234
2890,234
2891,234
2892,234
2893,234
2894,234
2895,234
2896,234
2897,234
2898,234
2899,234
2900,234
2901,234
2902,234
2903,234
2904,234
2905,234
2906,234
2907,234
2908,234
2909,234
2910,234
2911,234
2912,234
2913,235
2914,235
2915,235
2916,235
2917,236
2918,236
2919,236
2920,236
2921,236
2922,236
2923,236
2924,236
2925,236
2926,236
2927,236
2928,236
2929,236
2930,236
2931,236
2932,237
2933,237
2934,237
2935,237
2936,237
2937,237
2938,237
2939,237
2940,237
2941,237
2942,237
2943,237
2944,237
2945,237
2946,237
2947,237
2948,238
2949,238
2950,238
2951,238
2952,238
2953,238
2954,238
2955,238
2956,238
2957,238
2958,238
2959,239
2960,239
2961,239
2962,239
2963,239
2964,240
2965,240
2966,240
2967,240
2968,240
2969,240
2970,240
2971,240
2972,240
2973,240
2974,240
2975,240
2976,240
2977,240
2978,240
2979,240
2980,240
2981,240
2982,240
2983,240
2984,240
2985,240
2986,240
2987,240
2988,240
2989,240
2990,240
2991,240
2992,240
2993,241
2994,241
2995,242
